ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
3634,-107.65,-115.0,-98.56,-115.0,-98.45666666666668,-97.84571428571432,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
1257,-109.088333333333,-107.2,-107.01,-108.43,-105.327142857143,-101.652857142857,-103.19,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
4458,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.4125,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
6133,-103.705,-110.425,-107.381666666667,-110.33,-100.74,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
1178,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
4652,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
6218,-103.705,-110.425,-107.381666666667,-110.33,-97.085,-104.73,-100.303333333333,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3650,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
442,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3415,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.67,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
1399,-109.088333333333,-107.2,-107.148571428571,-108.9875,-105.637142857143,-104.435714285714,-104.68,-103.915,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
1457,-109.088333333333,-107.2,-107.148571428571,-107.9375,-105.087142857143,-104.054285714286,-104.425,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
6997,-90.46375,-96.2,-95.35,-98.5,-91.935,-92.6714285714286,-78.6366666666667,-72.88,-95.8525,5.0,4.0,1.0,-8.05565,-34.95429,False
5744,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1054,-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-100.032857142857,-103.475,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
6537,-103.705,-110.425,-107.381666666667,-110.33,-107.18,-106.59,-107.153333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3275,-100.83,-115.0,-98.56,-115.0,-94.7966666666667,-97.64857142857142,-99.255,-96.904,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
1463,-109.088333333333,-107.2,-107.148571428571,-107.9375,-105.087142857143,-104.255714285714,-104.425,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3699,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3759,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
929,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.91285714285708,-99.84,-97.295,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5511,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-88.47,-94.0242857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
8060,-87.82714285714279,-86.9428571428572,-92.35,-62.22,-85.9925,-81.25571428571429,-87.57,-92.284,-97.6,4.0,1.0,4.0,-8.05214,-34.948370000000004,False
1829,-98.748,-99.67,-98.61,-96.24,-90.5725,-86.68428571428568,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
2928,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-87.4733333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
6459,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-106.59,-102.726666666667,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4221,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-99.4216666666667,-99.43285714285707,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3546,-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-100.394,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5598,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-97.37375,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
8645,-94.4871428571429,-95.2414285714286,-85.7,-89.7,-93.7925,-91.0257142857143,-90.81,-98.07,-98.7325,3.0,2.0,4.0,-8.0506,-34.950509999999994,False
6808,-91.2185714285714,-92.1571428571429,-91.9266666666666,-88.6216666666667,-84.935,-86.78,-91.6233333333333,-90.598,-95.73,6.0,3.0,3.0,-8.05643,-34.95068,False
7559,-89.29428571428568,-96.6671428571429,-90.6671428571429,-95.6,-89.27,-90.1871428571428,-97.65,-84.132,-96.55,5.0,4.0,1.0,-8.054269999999999,-34.95411,False
2011,-98.748,-97.85,-98.61,-96.1,-89.272,-90.82,-100.03,-97.07,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
913,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.2514285714286,-99.84,-97.295,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
7735,-86.68142857142858,-94.72,-88.5557142857143,-69.33,-81.29,-79.0771428571428,-88.6833333333333,-91.502,-97.255,4.0,1.0,4.0,-8.05342,-34.94876,False
6761,-92.84,-98.4071428571429,-91.09,-98.32,-90.55,-92.5028571428571,-87.675,-72.442,-93.22,6.0,5.0,1.0,-8.05691,-34.95491,False
3219,-103.04,-115.0,-98.56,-115.0,-94.36,-95.83,-99.255,-95.288,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
2606,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-83.84666666666669,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3264,-100.83,-115.0,-98.56,-115.0,-94.7966666666667,-96.28714285714292,-99.255,-96.55,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
4928,-99.2033333333333,-115.0,-103.15,-115.0,-99.675,-100.75,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
8379,-83.95,-95.70142857142858,-86.28476190476191,-99.26,-101.18,-92.7617857142857,-90.68,-99.194,-90.83,5.0,7.0,1.0,-8.05156,-34.95984,False
7562,-90.3604761904762,-99.4185714285714,-90.59857142857142,-103.375833333333,-101.565,-95.78,-72.5676666666667,-83.8385714285714,-87.1275,5.0,5.0,0.0,-8.05425,-34.95688,False
6,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
2980,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-83.0766666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3361,-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-97.404,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
4774,-99.0133333333333,-115.0,-98.49,-115.0,-98.355,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1943,-98.748,-99.67,-98.61,-97.11,-90.662,-90.81857142857142,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
6930,-90.4242857142857,-99.5742857142857,-93.52,-95.9383333333333,-92.8475,-90.74285714285708,-87.24,-89.988,-78.58,6.0,6.0,0.0,-8.055860000000001,-34.95809000000001,False
5499,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-88.47,-92.9914285714286,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1635,-98.748,-99.67,-98.61,-95.98,-87.71,-84.2285714285714,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1141,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-99.81,-103.065,-101.825,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
2041,-98.748,-106.79,-98.61,-97.485,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
7276,-87.59571428571432,-99.5742857142857,-86.4142857142857,-97.4416666666667,-100.225,-90.74285714285708,-85.37,-89.08,-68.27,6.0,6.0,0.0,-8.0553,-34.95792,False
2070,-98.748,-106.79,-98.61,-96.86,-89.395,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3134,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-90.1,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5160,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
8652,-85.01,-95.3314285714286,-84.05875,-93.3216666666667,-95.135,-93.71285714285708,-91.6633333333333,-100.91,-98.2875,3.0,4.0,3.0,-8.05058,-34.95324,False
7808,-87.1161904761905,-96.29,-97.74,-100.593333333333,-98.6375,-98.55,-98.4983333333333,-99.518,-97.765,4.0,4.0,2.0,-8.05294,-34.95389,False
2242,-98.748,-97.35,-99.592,-96.99,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1474,-109.088333333333,-107.2,-107.148571428571,-107.9375,-105.087142857143,-103.66,-104.425,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
8309,-88.15285714285709,-98.2785714285714,-90.05,-98.5116666666667,-99.4975,-94.39857142857142,-79.6933333333333,-95.63,-86.43,4.0,6.0,1.0,-8.05172,-34.95768,False
1889,-98.748,-99.67,-98.61,-99.37,-89.1475,-89.1928571428572,-100.03,-95.97,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3435,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-99.47,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
7066,-91.22,-99.1157142857143,-91.2628571428571,-96.1066666666667,-92.8375,-93.54,-85.855,-72.164,-88.91,6.0,5.0,0.0,-8.05557,-34.95629,False
7160,-88.4871428571429,-96.38,-91.8042857142857,-96.075,-90.1225,-94.6242857142857,-82.1766666666667,-75.81,-93.4,5.0,4.0,1.0,-8.05547,-34.95369,False
3705,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
2021,-98.748,-97.85,-98.61,-97.49,-89.22200000000002,-90.82,-100.03,-97.07,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
4020,-106.07,-115.0,-106.67,-104.161666666667,-97.5328571428571,-94.8885714285714,-98.2514285714286,-97.455,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
8542,-89.61714285714291,-93.87,-90.6942857142857,-86.26,-93.74,-88.90285714285709,-93.5516666666667,-95.582,-96.5925,3.0,2.0,3.0,-8.051110000000001,-34.950590000000005,False
8118,-88.5,-90.2,-84.76,-87.76,-91.3325,-87.61142857142859,-95.3216666666667,-95.396,-95.605,4.0,2.0,3.0,-8.052019999999999,-34.95075,False
3500,-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
2658,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-88.89,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
7296,-84.46,-96.14,-91.75,-92.8066666666667,-82.46,-93.31142857142858,-81.08166666666669,-83.544,-97.3875,5.0,4.0,2.0,-8.05526,-34.9536,False
1130,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-97.8,-103.065,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5557,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,-95.49375,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
6845,-96.79,-92.1571428571429,-91.9266666666666,-92.09,-85.8775,-82.36428571428571,-92.5,-88.53399999999998,-96.3725,6.0,3.0,3.0,-8.05626,-34.95069,False
1819,-98.748,-99.67,-98.61,-94.85,-90.5725,-85.5771428571428,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
7011,-93.6257142857143,-97.3557142857143,-95.13285714285708,-95.0083333333333,-93.81,-90.6342857142857,-74.105,-72.94800000000002,-93.44,5.0,4.0,1.0,-8.05563,-34.95473,False
6961,-90.4242857142857,-99.5742857142857,-90.0042857142857,-95.9383333333333,-92.8475,-90.74285714285708,-87.24,-89.988,-53.33,6.0,6.0,0.0,-8.05575,-34.95806,False
4318,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
9297,-80.15171428571429,-90.59714285714291,-88.51,-96.4233333333333,-96.675625,-96.6567857142857,-84.17,-106.544,-88.33,3.0,7.0,3.0,-8.04824,-34.95905,False
4144,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-96.2633333333333,-98.2485714285714,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
4669,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-94.6175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
1236,-109.088333333333,-107.2,-107.01,-108.43,-105.327142857143,-101.652857142857,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5476,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.97,-92.79428571428568,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
9522,-99.47,-104.85,-95.3216666666667,-90.7,-101.66,-97.3835714285714,-98.94,-101.806,-94.4075,2.0,3.0,6.0,-8.04702,-34.94755,False
1856,-98.748,-99.67,-98.61,-100.51,-86.505,-87.69142857142859,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
2282,-98.748,-98.16,-99.592,-103.1,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
7716,-86.96142857142858,-95.6,-89.94142857142859,-74.77,-75.93,-77.6857142857143,-90.8483333333333,-93.39,-96.72,4.0,2.0,4.0,-8.0535,-34.949009999999994,False
9020,-87.45,-86.8442857142857,-81.13,-82.75,-95.0875,-92.7785714285714,-96.52,-97.346,-96.7925,2.0,3.0,4.0,-8.0491,-34.95036,False
4093,-106.07,-115.0,-106.67,-104.161666666667,-98.6457142857143,-95.5,-99.9657142857143,-95.2083333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
6574,-103.705,-110.425,-107.381666666667,-110.33,-108.345,-106.59,-107.153333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5200,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3421,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.48,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
8969,-91.02,-89.33,-88.55857142857141,-76.7,-97.8775,-103.02,-95.79,-97.346,-96.7925,2.0,3.0,4.0,-8.04933,-34.95041,False
386,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
8267,-92.67857142857142,-93.5,-89.4328571428572,-60.19,-72.3875,-70.94,-90.6716666666667,-97.924,-97.6,4.0,1.0,4.0,-8.051810000000001,-34.94783,False
1628,-98.748,-99.67,-98.61,-95.98,-81.785,-83.15,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3585,-107.65,-115.0,-98.56,-115.0,-97.95666666666668,-97.84571428571432,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
8034,-85.69714285714291,-87.70571428571432,-88.29142857142858,-56.97,-75.015,-82.91,-90.57,-89.898,-97.6,4.0,1.0,4.0,-8.05217,-34.94798,False
2714,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
7739,-97.8,-96.4985714285714,-91.5842857142857,-92.22,-95.8075,-92.54,-94.57,-96.198,-96.55,4.0,4.0,2.0,-8.0534,-34.953990000000005,False
8103,-98.3,-92.93857142857142,-93.53714285714292,-47.97,-75.545,-83.35285714285709,-90.72,-91.772,-97.6,4.0,0.0,5.0,-8.05204,-34.94591,False
9021,-95.28714285714292,-87.88857142857141,-93.2585714285714,-85.455,-96.4925,-95.29428571428568,-92.06,-96.518,-96.3575,3.0,2.0,5.0,-8.0491,-34.94748,False
5659,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3189,-103.04,-115.0,-98.56,-115.0,-94.36,-95.83,-99.255,-94.714,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
9647,-87.6475,-71.27,-82.52676190476191,-93.7943055555556,-95.485,-95.09,-90.5533333333333,-98.898,-94.4075,1.0,4.0,5.0,-8.04643,-34.95066,False
4305,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
909,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.2514285714286,-99.84,-97.295,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5385,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.29,-90.70571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
1996,-98.748,-97.85,-98.61,-99.75,-88.58,-89.6742857142857,-100.03,-94.72,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1866,-98.748,-99.67,-98.61,-100.51,-86.5975,-88.6742857142857,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
1842,-98.748,-99.67,-98.61,-99.75,-88.57,-87.52,-100.03,-98.5933333333333,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
2497,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
201,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
9261,-81.7014285714286,-90.59714285714291,-87.2,-96.4233333333333,-96.4825,-99.48,-84.17,-106.544,-86.08,4.0,6.0,3.0,-8.04841,-34.95902,False
7187,-94.4742857142857,-98.56857142857142,-94.58,-97.0833333333333,-89.4,-91.95142857142858,-75.45,-66.178,-89.84,5.0,5.0,1.0,-8.055439999999999,-34.955659999999995,False
5054,-102.61,-115.0,-101.38,-115.0,-104.295,-97.36,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5889,-103.705,-110.425,-107.381666666667,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
4006,-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-93.0766666666667,-98.2514285714286,-97.52833333333332,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
9583,-89.2671428571429,-80.77,-92.25357142857142,-90.4,-90.9375,-92.22,-87.0581666666667,-81.25399999999998,-96.92,3.0,3.0,7.0,-8.046489999999999,-34.945609999999995,False
2702,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3449,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-99.455,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
331,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.9828571428571,-87.2833333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
6642,-89.87,-88.197012987013,-92.3086666666667,-94.615,-75.5055,-79.1682142857143,-91.7869444444444,-91.6292727272727,-95.8575,7.0,3.0,5.0,-8.05922,-34.94729,False
8668,-98.64,-95.96,-97.1385714285714,-62.63,-86.39,-86.08,-94.9533333333333,-97.754,-98.9125,3.0,1.0,5.0,-8.05055,-34.94769,False
7594,-102.7,-99.21,-90.27285714285708,-103.375833333333,-101.565,-95.2242857142857,-63.55,-88.874,-87.02,5.0,5.0,0.0,-8.05412,-34.95746,False
9093,-91.14,-93.1114285714286,-81.73,-98.0933333333333,-100.31,-95.2628571428571,-93.62,-102.228666666667,-91.52,3.0,6.0,3.0,-8.04877,-34.95782,False
2459,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
1774,-98.748,-99.67,-98.61,-97.49,-89.1475,-86.66714285714279,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
8454,-87.58,-92.5771428571428,-90.20857142857142,-84.44,-94.5,-92.7,-92.7283333333333,-94.73,-95.9225,3.0,2.0,3.0,-8.05137,-34.95058,False
7430,-90.1742857142857,-98.7371428571429,-88.4,-100.909166666667,-99.975,-96.1,-81.13,-87.05799999999998,-90.22,5.0,5.0,0.0,-8.05471,-34.95609,False
2686,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-86.14,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
8850,-75.45,-94.65,-81.12523809523809,-99.9716666666666,-94.65,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.52025,3.0,4.0,2.0,-8.0498,-34.95468,False
989,-109.088333333333,-107.2,-107.01,-108.43,-98.76857142857142,-100.04,-101.13,-97.175,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
7592,-89.9357142857143,-99.21,-89.01,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-83.71,5.0,5.0,0.0,-8.05413,-34.95741,False
7934,-82.7,-98.2242857142857,-90.9428571428572,-98.835,-98.52,-93.7757142857143,-67.8783333333333,-89.566,-89.83,4.0,5.0,1.0,-8.05236,-34.956340000000004,False
7484,-92.87619047619047,-98.7371428571429,-86.51,-101.7375,-101.5175,-95.78,-79.15333333333331,-83.47399999999998,-88.08,5.0,5.0,0.0,-8.05447,-34.956070000000004,False
8269,-86.46142857142858,-92.15142857142858,-91.17857142857142,-71.09,-86.96,-81.86428571428571,-90.1666666666667,-91.412,-97.6,4.0,1.0,4.0,-8.0518,-34.94849,False
5806,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
8449,-87.91,-93.22714285714292,-91.34714285714291,-82.47,-89.8925,-89.86142857142859,-92.2533333333333,-96.59,-95.1975,3.0,3.0,3.0,-8.05139,-34.95105,False
9057,-97.29285714285707,-84.86,-94.2514285714286,-84.8816666666667,-96.4925,-95.59857142857142,-93.635,-96.518,-96.3575,3.0,2.0,5.0,-8.04893,-34.94732,False
8114,-85.4342857142857,-93.13285714285708,-97.27,-85.64,-87.5375,-90.1457142857143,-92.0466666666667,-96.93,-95.605,4.0,3.0,3.0,-8.052019999999999,-34.9511,False
8355,-89.58,-92.50714285714292,-92.9828571428572,-78.75,-84.1675,-85.34,-92.5783333333333,-96.142,-97.7875,3.0,2.0,4.0,-8.05162,-34.9497,False
5462,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.67,-93.41,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
173,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
7744,-86.78,-89.54857142857142,-86.34,-69.58,-79.5775,-81.74285714285709,-88.9166666666667,-91.602,-96.72,4.0,1.0,4.0,-8.05338,-34.94893,False
4615,-101.196666666667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3321,-100.83,-115.0,-98.56,-115.0,-98.35,-97.5942857142857,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
6577,-103.705,-110.425,-107.381666666667,-110.33,-108.345,-106.59,-107.153333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
6246,-103.705,-110.425,-107.381666666667,-110.33,-98.065,-104.73,-100.24,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3372,-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-97.404,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
6048,-103.705,-110.425,-107.381666666667,-110.33,-93.8,-99.03,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3311,-100.83,-115.0,-98.56,-115.0,-97.4775,-97.5942857142857,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
6786,-95.2757142857143,-99.0514285714286,-92.62,-98.32,-91.8025,-90.84142857142858,-83.9966666666667,-66.38,-89.54,6.0,5.0,1.0,-8.05659,-34.95519,False
8870,-88.9642857142857,-93.64,-87.14,-85.14,-90.77833333333332,-87.69547619047621,-91.8966666666667,-97.358,-95.3075,2.0,4.0,3.0,-8.04974,-34.95308,False
9077,-83.95,-95.4,-83.64,-98.4933333333333,-96.8925,-94.7257142857143,-89.9166666666667,-102.228666666667,-102.58,3.0,6.0,3.0,-8.04884,-34.95756,False
8523,-89.34142857142858,-93.22714285714292,-90.0257142857143,-83.82,-89.96,-90.03,-84.43,-95.582,-95.9225,3.0,2.0,3.0,-8.051160000000001,-34.95061,False
7590,-91.24,-91.4907142857143,-90.3642857142857,-79.54,-84.8275,-89.87,-87.7333333333333,-86.59,-96.72,5.0,2.0,4.0,-8.05414,-34.94937,False
4679,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-98.74,-96.575,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3403,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
18,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3691,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
8372,-102.38,-102.7,-93.8142857142857,-80.08,-84.9625,-86.1071428571429,-94.1316666666667,-95.754,-97.2725,3.0,2.0,4.0,-8.05158,-34.94996,False
4096,-106.07,-115.0,-106.67,-104.161666666667,-98.6457142857143,-95.5,-99.9657142857143,-95.2083333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
