ponto_id,lat_pred,lon_pred
7199,-8.0,-34.0
7201,-8.0,-34.0
7204,-8.0,-34.0
7205,-8.0,-34.0
7210,-8.0,-34.0
7211,-8.0,-34.0
7223,-8.0,-34.0
7228,-8.0,-34.0
7233,-8.0,-34.0
7234,-8.0,-34.0
7238,-8.0,-34.0
7249,-8.0,-34.0
7250,-8.0,-34.0
7252,-8.0,-34.0
7254,-8.0,-34.0
7262,-8.0,-34.0
7263,-8.0,-34.0
7267,-8.0,-34.0
7269,-8.0,-34.0
7275,-8.0,-34.0
7279,-8.0,-34.0
7282,-8.0,-34.0
7283,-8.0,-34.0
7290,-8.0,-34.0
7293,-8.0,-34.0
7299,-8.0,-34.0
7301,-8.0,-34.0
7304,-8.0,-34.0
7305,-8.0,-34.0
7307,-8.0,-34.0
7310,-8.0,-34.0
7313,-8.0,-34.0
7322,-8.0,-34.0
7323,-8.0,-34.0
7325,-8.0,-34.0
7333,-8.0,-34.0
7335,-8.0,-34.0
7346,-8.0,-34.0
7348,-8.0,-34.0
7359,-8.0,-34.0
7363,-8.0,-34.0
7365,-8.0,-34.0
7375,-8.0,-34.0
7378,-8.0,-34.0
7381,-8.0,-34.0
7382,-8.0,-34.0
7384,-8.0,-34.0
7387,-8.0,-34.0
7391,-8.0,-34.0
7395,-8.0,-34.0
7399,-8.0,-34.0
7402,-8.0,-34.0
7407,-8.0,-34.0
7413,-8.0,-34.0
7415,-8.0,-34.0
7417,-8.0,-34.0
7423,-8.0,-34.0
7425,-8.0,-34.0
7428,-8.0,-34.0
7434,-8.0,-34.0
7435,-8.0,-34.0
7441,-8.0,-34.0
7442,-8.0,-34.0
7444,-8.0,-34.0
7453,-8.0,-34.0
7463,-8.0,-34.0
7465,-8.0,-34.0
7466,-8.0,-34.0
7468,-8.0,-34.0
7487,-8.0,-34.0
7488,-8.0,-34.0
7498,-8.0,-34.0
7499,-8.0,-34.0
7501,-8.0,-34.0
7505,-8.0,-34.0
7507,-8.0,-34.0
7510,-8.0,-34.0
7515,-8.0,-34.0
7516,-8.0,-34.0
7517,-8.0,-34.0
7521,-8.0,-34.0
7523,-8.0,-34.0
7524,-8.0,-34.0
7530,-8.0,-34.0
7531,-8.0,-34.0
7532,-8.0,-34.0
7535,-8.0,-34.0
7542,-8.0,-34.0
7544,-8.0,-34.0
7552,-8.0,-34.0
7557,-8.0,-34.0
7567,-8.0,-34.0
7568,-8.0,-34.0
7569,-8.0,-34.0
7580,-8.0,-34.0
7583,-8.0,-34.0
7584,-8.0,-34.0
7588,-8.0,-34.0
7589,-8.0,-34.0
7591,-8.0,-34.0
7598,-8.0,-34.0
7600,-8.0,-34.0
7603,-8.0,-34.0
7606,-8.0,-34.0
7607,-8.0,-34.0
7608,-8.0,-34.0
7609,-8.0,-34.0
7615,-8.0,-34.0
7618,-8.0,-34.0
7619,-8.0,-34.0
7620,-8.0,-34.0
7628,-8.0,-34.0
7632,-8.0,-34.0
7635,-8.0,-34.0
7637,-8.0,-34.0
7639,-8.0,-34.0
7645,-8.0,-34.0
7647,-8.0,-34.0
7649,-8.0,-34.0
7650,-8.0,-34.0
7655,-8.0,-34.0
7656,-8.0,-34.0
7658,-8.0,-34.0
7660,-8.0,-34.0
7663,-8.0,-34.0
7665,-8.0,-34.0
7671,-8.0,-34.0
7675,-8.0,-34.0
7680,-8.0,-34.0
7681,-8.0,-34.0
7682,-8.0,-34.0
7690,-8.0,-34.0
7692,-8.0,-34.0
7695,-8.0,-34.0
7700,-8.0,-34.0
7702,-8.0,-34.0
7706,-8.0,-34.0
7708,-8.0,-34.0
7710,-8.0,-34.0
7717,-8.0,-34.0
7722,-8.0,-34.0
7724,-8.0,-34.0
7726,-8.0,-34.0
7731,-8.0,-34.0
7732,-8.0,-34.0
7745,-8.0,-34.0
7747,-8.0,-34.0
7748,-8.0,-34.0
7749,-8.0,-34.0
7751,-8.0,-34.0
7754,-8.0,-34.0
7755,-8.0,-34.0
7756,-8.0,-34.0
7758,-8.0,-34.0
7762,-8.0,-34.0
7764,-8.0,-34.0
7768,-8.0,-34.0
7770,-8.0,-34.0
7772,-8.0,-34.0
7774,-8.0,-34.0
7778,-8.0,-34.0
7780,-8.0,-34.0
7791,-8.0,-34.0
7792,-8.0,-34.0
7793,-8.0,-34.0
7796,-8.0,-34.0
7797,-8.0,-34.0
7798,-8.0,-34.0
7799,-8.0,-34.0
7800,-8.0,-34.0
7807,-8.0,-34.0
7814,-8.0,-34.0
7819,-8.0,-34.0
7821,-8.0,-34.0
7823,-8.0,-34.0
7824,-8.0,-34.0
7826,-8.0,-34.0
7828,-8.0,-34.0
7829,-8.0,-34.0
7838,-8.0,-34.0
7853,-8.0,-34.0
7859,-8.0,-34.0
7864,-8.0,-34.0
7868,-8.0,-34.0
7871,-8.0,-34.0
7874,-8.0,-34.0
7875,-8.0,-34.0
7876,-8.0,-34.0
7877,-8.0,-34.0
7881,-8.0,-34.0
7882,-8.0,-34.0
7884,-8.0,-34.0
7889,-8.0,-34.0
7893,-8.0,-34.0
7894,-8.0,-34.0
7897,-8.0,-34.0
7898,-8.0,-34.0
7899,-8.0,-34.0
7903,-8.0,-34.0
7909,-8.0,-34.0
7913,-8.0,-34.0
7918,-8.0,-34.0
7919,-8.0,-34.0
7921,-8.0,-34.0
7924,-8.0,-34.0
7925,-8.0,-34.0
7927,-8.0,-34.0
7928,-8.0,-34.0
7936,-8.0,-34.0
7938,-8.0,-34.0
7947,-8.0,-34.0
7948,-8.0,-34.0
7951,-8.0,-34.0
7954,-8.0,-34.0
7955,-8.0,-34.0
7957,-8.0,-34.0
7958,-8.0,-34.0
7959,-8.0,-34.0
7963,-8.0,-34.0
7964,-8.0,-34.0
7965,-8.0,-34.0
7969,-8.0,-34.0
7972,-8.0,-34.0
7981,-8.0,-34.0
7986,-8.0,-34.0
7988,-8.0,-34.0
8000,-8.0,-34.0
8001,-8.0,-34.0
8011,-8.0,-34.0
8026,-8.0,-34.0
8027,-8.0,-34.0
8028,-8.0,-34.0
8029,-8.0,-34.0
8039,-8.0,-34.0
8046,-8.0,-34.0
8047,-8.0,-34.0
8051,-8.0,-34.0
8059,-8.0,-34.0
8061,-8.0,-34.0
8066,-8.0,-34.0
8067,-8.0,-34.0
8068,-8.0,-34.0
8069,-8.0,-34.0
8077,-8.0,-34.0
8080,-8.0,-34.0
8085,-8.0,-34.0
8097,-8.0,-34.0
8105,-8.0,-34.0
8106,-8.0,-34.0
8107,-8.0,-34.0
8108,-8.0,-34.0
8109,-8.0,-34.0
8111,-8.0,-34.0
8121,-8.0,-34.0
8123,-8.0,-34.0
8124,-8.0,-34.0
8125,-8.0,-34.0
8127,-8.0,-34.0
8129,-8.0,-34.0
8131,-8.0,-34.0
8137,-8.0,-34.0
8138,-8.0,-34.0
8142,-8.0,-34.0
8143,-8.0,-34.0
8146,-8.0,-34.0
8148,-8.0,-34.0
8153,-8.0,-34.0
8157,-8.0,-34.0
8158,-8.0,-34.0
8159,-8.0,-34.0
8160,-8.0,-34.0
8168,-8.0,-34.0
8170,-8.0,-34.0
8171,-8.0,-34.0
8180,-8.0,-34.0
8183,-8.0,-34.0
8185,-8.0,-34.0
8186,-8.0,-34.0
8187,-8.0,-34.0
8188,-8.0,-34.0
8193,-8.0,-34.0
8196,-8.0,-34.0
8198,-8.0,-34.0
8200,-8.0,-34.0
8201,-8.0,-34.0
8203,-8.0,-34.0
8205,-8.0,-34.0
8209,-8.0,-34.0
8210,-8.0,-34.0
8214,-8.0,-34.0
8215,-8.0,-34.0
8219,-8.0,-34.0
8221,-8.0,-34.0
8222,-8.0,-34.0
8233,-8.0,-34.0
8236,-8.0,-34.0
8240,-8.0,-34.0
8244,-8.0,-34.0
8247,-8.0,-34.0
8248,-8.0,-34.0
8250,-8.0,-34.0
8254,-8.0,-34.0
8257,-8.0,-34.0
8259,-8.0,-34.0
8263,-8.0,-34.0
8268,-8.0,-34.0
8270,-8.0,-34.0
8272,-8.0,-34.0
8274,-8.0,-34.0
8275,-8.0,-34.0
8277,-8.0,-34.0
8281,-8.0,-34.0
8287,-8.0,-34.0
8289,-8.0,-34.0
8292,-8.0,-34.0
8294,-8.0,-34.0
8299,-8.0,-34.0
8300,-8.0,-34.0
8302,-8.0,-34.0
8316,-8.0,-34.0
8317,-8.0,-34.0
8318,-8.0,-34.0
8323,-8.0,-34.0
8324,-8.0,-34.0
8325,-8.0,-34.0
8330,-8.0,-34.0
8332,-8.0,-34.0
8333,-8.0,-34.0
8334,-8.0,-34.0
8336,-8.0,-34.0
8344,-8.0,-34.0
8346,-8.0,-34.0
8347,-8.0,-34.0
8354,-8.0,-34.0
8362,-8.0,-34.0
8365,-8.0,-34.0
8368,-8.0,-34.0
8370,-8.0,-34.0
8373,-8.0,-34.0
8375,-8.0,-34.0
8377,-8.0,-34.0
8381,-8.0,-34.0
8382,-8.0,-34.0
8383,-8.0,-34.0
8384,-8.0,-34.0
8386,-8.0,-34.0
8388,-8.0,-34.0
8394,-8.0,-34.0
8396,-8.0,-34.0
8398,-8.0,-34.0
8399,-8.0,-34.0
8401,-8.0,-34.0
8403,-8.0,-34.0
8405,-8.0,-34.0
8408,-8.0,-34.0
8412,-8.0,-34.0
8414,-8.0,-34.0
8417,-8.0,-34.0
8418,-8.0,-34.0
8419,-8.0,-34.0
8420,-8.0,-34.0
8421,-8.0,-34.0
8422,-8.0,-34.0
8424,-8.0,-34.0
8426,-8.0,-34.0
8438,-8.0,-34.0
8447,-8.0,-34.0
8450,-8.0,-34.0
8452,-8.0,-34.0
8463,-8.0,-34.0
8465,-8.0,-34.0
8475,-8.0,-34.0
8478,-8.0,-34.0
8481,-8.0,-34.0
8485,-8.0,-34.0
8487,-8.0,-34.0
8490,-8.0,-34.0
8493,-8.0,-34.0
8496,-8.0,-34.0
8499,-8.0,-34.0
8503,-8.0,-34.0
8504,-8.0,-34.0
8505,-8.0,-34.0
8511,-8.0,-34.0
8515,-8.0,-34.0
8516,-8.0,-34.0
8520,-8.0,-34.0
8522,-8.0,-34.0
8525,-8.0,-34.0
8526,-8.0,-34.0
8530,-8.0,-34.0
8532,-8.0,-34.0
8534,-8.0,-34.0
8536,-8.0,-34.0
8538,-8.0,-34.0
8541,-8.0,-34.0
8546,-8.0,-34.0
8547,-8.0,-34.0
8548,-8.0,-34.0
8553,-8.0,-34.0
8557,-8.0,-34.0
8559,-8.0,-34.0
8560,-8.0,-34.0
8566,-8.0,-34.0
8568,-8.0,-34.0
8570,-8.0,-34.0
8587,-8.0,-34.0
8590,-8.0,-34.0
8592,-8.0,-34.0
8603,-8.0,-34.0
8604,-8.0,-34.0
8606,-8.0,-34.0
8614,-8.0,-34.0
8618,-8.0,-34.0
8620,-8.0,-34.0
8627,-8.0,-34.0
8628,-8.0,-34.0
8629,-8.0,-34.0
8630,-8.0,-34.0
8631,-8.0,-34.0
8640,-8.0,-34.0
8641,-8.0,-34.0
8653,-8.0,-34.0
8655,-8.0,-34.0
8658,-8.0,-34.0
8660,-8.0,-34.0
8664,-8.0,-34.0
8665,-8.0,-34.0
8673,-8.0,-34.0
8674,-8.0,-34.0
8678,-8.0,-34.0
8689,-8.0,-34.0
8690,-8.0,-34.0
8692,-8.0,-34.0
8698,-8.0,-34.0
8699,-8.0,-34.0
8700,-8.0,-34.0
8704,-8.0,-34.0
8706,-8.0,-34.0
8709,-8.0,-34.0
8718,-8.0,-34.0
8722,-8.0,-34.0
8725,-8.0,-34.0
8731,-8.0,-34.0
8732,-8.0,-34.0
8736,-8.0,-34.0
8744,-8.0,-34.0
8745,-8.0,-34.0
8748,-8.0,-34.0
8753,-8.0,-34.0
8758,-8.0,-34.0
8759,-8.0,-34.0
8760,-8.0,-34.0
8768,-8.0,-34.0
8771,-8.0,-34.0
8772,-8.0,-34.0
8774,-8.0,-34.0
8793,-8.0,-34.0
8794,-8.0,-34.0
8796,-8.0,-34.0
8798,-8.0,-34.0
8801,-8.0,-34.0
8804,-8.0,-34.0
8805,-8.0,-34.0
8806,-8.0,-34.0
8817,-8.0,-34.0
8820,-8.0,-34.0
8831,-8.0,-34.0
8833,-8.0,-34.0
8834,-8.0,-34.0
8835,-8.0,-34.0
8845,-8.0,-34.0
8846,-8.0,-34.0
8848,-8.0,-34.0
8851,-8.0,-34.0
8854,-8.0,-34.0
8861,-8.0,-34.0
8863,-8.0,-34.0
8864,-8.0,-34.0
8872,-8.0,-34.0
8873,-8.0,-34.0
8876,-8.0,-34.0
8877,-8.0,-34.0
8878,-8.0,-34.0
8880,-8.0,-34.0
8882,-8.0,-34.0
8883,-8.0,-34.0
8888,-8.0,-34.0
8890,-8.0,-34.0
8891,-8.0,-34.0
8893,-8.0,-34.0
8899,-8.0,-34.0
8903,-8.0,-34.0
8904,-8.0,-34.0
8907,-8.0,-34.0
8909,-8.0,-34.0
8910,-8.0,-34.0
8912,-8.0,-34.0
8915,-8.0,-34.0
8917,-8.0,-34.0
8919,-8.0,-34.0
8933,-8.0,-34.0
8935,-8.0,-34.0
8936,-8.0,-34.0
8938,-8.0,-34.0
8939,-8.0,-34.0
8943,-8.0,-34.0
8950,-8.0,-34.0
8951,-8.0,-34.0
8956,-8.0,-34.0
8961,-8.0,-34.0
8968,-8.0,-34.0
8973,-8.0,-34.0
8974,-8.0,-34.0
8977,-8.0,-34.0
8984,-8.0,-34.0
8986,-8.0,-34.0
8990,-8.0,-34.0
8992,-8.0,-34.0
9003,-8.0,-34.0
9004,-8.0,-34.0
9012,-8.0,-34.0
9017,-8.0,-34.0
9018,-8.0,-34.0
9027,-8.0,-34.0
9030,-8.0,-34.0
9034,-8.0,-34.0
9037,-8.0,-34.0
9038,-8.0,-34.0
9039,-8.0,-34.0
9040,-8.0,-34.0
9043,-8.0,-34.0
9046,-8.0,-34.0
9055,-8.0,-34.0
9058,-8.0,-34.0
9061,-8.0,-34.0
9068,-8.0,-34.0
9071,-8.0,-34.0
9081,-8.0,-34.0
9082,-8.0,-34.0
9090,-8.0,-34.0
9097,-8.0,-34.0
9099,-8.0,-34.0
9100,-8.0,-34.0
9101,-8.0,-34.0
9105,-8.0,-34.0
9108,-8.0,-34.0
9109,-8.0,-34.0
9111,-8.0,-34.0
9113,-8.0,-34.0
9118,-8.0,-34.0
9121,-8.0,-34.0
9127,-8.0,-34.0
9129,-8.0,-34.0
9134,-8.0,-34.0
9142,-8.0,-34.0
9144,-8.0,-34.0
9148,-8.0,-34.0
9157,-8.0,-34.0
9162,-8.0,-34.0
9164,-8.0,-34.0
9170,-8.0,-34.0
9171,-8.0,-34.0
9172,-8.0,-34.0
9173,-8.0,-34.0
9184,-8.0,-34.0
9185,-8.0,-34.0
9189,-8.0,-34.0
9190,-8.0,-34.0
9194,-8.0,-34.0
9199,-8.0,-34.0
9205,-8.0,-34.0
9211,-8.0,-34.0
9214,-8.0,-34.0
9218,-8.0,-34.0
9220,-8.0,-34.0
9222,-8.0,-34.0
9223,-8.0,-34.0
9224,-8.0,-34.0
9229,-8.0,-34.0
9230,-8.0,-34.0
9231,-8.0,-34.0
9232,-8.0,-34.0
9235,-8.0,-34.0
9241,-8.0,-34.0
9243,-8.0,-34.0
9245,-8.0,-34.0
9249,-8.0,-34.0
9251,-8.0,-34.0
9252,-8.0,-34.0
9258,-8.0,-34.0
9264,-8.0,-34.0
9266,-8.0,-34.0
9267,-8.0,-34.0
9270,-8.0,-34.0
9273,-8.0,-34.0
9275,-8.0,-34.0
9281,-8.0,-34.0
9290,-8.0,-34.0
9292,-8.0,-34.0
9296,-8.0,-34.0
9299,-8.0,-34.0
9302,-8.0,-34.0
9307,-8.0,-34.0
9311,-8.0,-34.0
9312,-8.0,-34.0
9313,-8.0,-34.0
9315,-8.0,-34.0
9319,-8.0,-34.0
9320,-8.0,-34.0
9321,-8.0,-34.0
9324,-8.0,-34.0
9327,-8.0,-34.0
9328,-8.0,-34.0
9329,-8.0,-34.0
9330,-8.0,-34.0
9334,-8.0,-34.0
9336,-8.0,-34.0
9341,-8.0,-34.0
9346,-8.0,-34.0
9348,-8.0,-34.0
9354,-8.0,-34.0
9362,-8.0,-34.0
9365,-8.0,-34.0
9371,-8.0,-34.0
9372,-8.0,-34.0
9374,-8.0,-34.0
9375,-8.0,-34.0
9376,-8.0,-34.0
9379,-8.0,-34.0
9380,-8.0,-34.0
9384,-8.0,-34.0
9387,-8.0,-34.0
9390,-8.0,-34.0
9391,-8.0,-34.0
9392,-8.0,-34.0
9393,-8.0,-34.0
9394,-8.0,-34.0
9395,-8.0,-34.0
9396,-8.0,-34.0
9402,-8.0,-34.0
9409,-8.0,-34.0
9414,-8.0,-34.0
9419,-8.0,-34.0
9421,-8.0,-34.0
9422,-8.0,-34.0
9423,-8.0,-34.0
9429,-8.0,-34.0
9433,-8.0,-34.0
9434,-8.0,-34.0
9440,-8.0,-34.0
9441,-8.0,-34.0
9448,-8.0,-34.0
9450,-8.0,-34.0
9452,-8.0,-34.0
9453,-8.0,-34.0
9454,-8.0,-34.0
9455,-8.0,-34.0
9459,-8.0,-34.0
9469,-8.0,-34.0
9470,-8.0,-34.0
9471,-8.0,-34.0
9472,-8.0,-34.0
9477,-8.0,-34.0
9481,-8.0,-34.0
9484,-8.0,-34.0
9485,-8.0,-34.0
9491,-8.0,-34.0
9492,-8.0,-34.0
9493,-8.0,-34.0
9494,-8.0,-34.0
9499,-8.0,-34.0
9504,-8.0,-34.0
9513,-8.0,-34.0
9514,-8.0,-34.0
9518,-8.0,-34.0
9519,-8.0,-34.0
9520,-8.0,-34.0
9521,-8.0,-34.0
9536,-8.0,-34.0
9540,-8.0,-34.0
9542,-8.0,-34.0
9543,-8.0,-34.0
9545,-8.0,-34.0
9549,-8.0,-34.0
9552,-8.0,-34.0
9553,-8.0,-34.0
9556,-8.0,-34.0
9558,-8.0,-34.0
9562,-8.0,-34.0
9564,-8.0,-34.0
9566,-8.0,-34.0
9568,-8.0,-34.0
9571,-8.0,-34.0
9575,-8.0,-34.0
9582,-8.0,-34.0
9587,-8.0,-34.0
9590,-8.0,-34.0
9591,-8.0,-34.0
9594,-8.0,-34.0
9601,-8.0,-34.0
9602,-8.0,-34.0
9603,-8.0,-34.0
9604,-8.0,-34.0
9605,-8.0,-34.0
9609,-8.0,-34.0
9613,-8.0,-34.0
9614,-8.0,-34.0
9615,-8.0,-34.0
9616,-8.0,-34.0
9621,-8.0,-34.0
9622,-8.0,-34.0
9627,-8.0,-34.0
9633,-8.0,-34.0
9635,-8.0,-34.0
9637,-8.0,-34.0
9638,-8.0,-34.0
9640,-8.0,-34.0
9641,-8.0,-34.0
9643,-8.0,-34.0
9644,-8.0,-34.0
9645,-8.0,-34.0
9651,-8.0,-34.0
9653,-8.0,-34.0
9664,-8.0,-34.0
9668,-8.0,-34.0
9672,-8.0,-34.0
9674,-8.0,-34.0
9675,-8.0,-34.0
9677,-8.0,-34.0
9678,-8.0,-34.0
